csvid,name,vanilla,base_sell_price,implemented_in_shandalar
13620,"Gahiji, Honored One",,488,
13621,"Hooded Horror",,100,shandalar
13623,"Jeleva, Nephalia's Scourge",,288,
13624,"Marath, Will of the Wild",,200,
13626,"Naya Soulbeast",,200,
13627,"Nekusar, the Mindrazer",,344,shandalar
13628,"Oloro, Ageless Ascetic",,480,
13629,"Opal Palace",,40,
13630,"Ophiomancer",,200,
13631,"Order of Succession",,400,
13632,"Price of Knowledge",,800,shandalar
13633,"Primal Vigor",,600,
13634,"Prossh, Skyraider of Kher",,544,
13635,"Restore",,100,shandalar
13636,"Roon of the Hidden Realm",,728,
13637,"Serene Master",,200,
13638,"Shattergang Brothers",,432,
13639,"Spawning Grounds",,1800,
13640,"Sudden Demise",,240,shandalar
13641,"Surveyor's Scope",,248,
13642,"Sydri, Galvanic Genius",,368,shandalar
13643,"Tempt with Discovery",,400,
13644,"Tempt with Glory",,560,
13645,"Tempt with Immortality",,480,
13646,"Tempt with Reflections",,400,
13647,"Tempt with Vengeance",,240,
13648,"Terra Ravager",,100,shandalar
13649,"Tidal Force",,332,shandalar
13650,"Toxic Deluge",,320,
13651,"True-Name Nemesis",,200,
13652,"Unexpectedly Absent",,960,shandalar
13653,"Widespread Panic",,400,
13654,"Witch Hunt",,600,shandalar
13655,"Duh",,480,shandalar
13656,"Acolyte's Reward",,100,
13657,"Aerie Worshippers",,100,
13658,"Akroan Conscriptor",,100,shandalar
13659,"Akroan Phalanx",,100,shandalar
13660,"Akroan Skyguard",,40,shandalar
13661,"Arbiter of the Ideal",,240,
13662,"Archetype of Aggression",,100,shandalar
13663,"Archetype of Courage",,100,shandalar
13664,"Archetype of Endurance",,100,shandalar
13665,"Archetype of Finality",,100,shandalar
13666,"Archetype of Imagination",,100,shandalar
13667,"Ashiok's Adept",,100,shandalar
13668,"Aspect of Hydra",,80,shandalar
13669,"Asphyxiate",,80,shandalar
13670,"Astral Cornucopia",,332,
13671,"Bile Blight",,100,shandalar
13672,"Black Oak of Odunos",,100,shandalar
13673,"Bolt of Keranos",,80,shandalar
13674,"Brimaz, King of Oreskos",,624,
13675,"Champion of Stray Souls",,416,
13676,"Charging Badger",vanilla,60,shandalar
13677,"Chorus of the Tides",,45,shandalar
13678,"Chromanticore",,728,
13680,"Claim of Erebos",,150,
13681,"Courser of Kruphix",,260,
13683,"Culling Mark",,80,
13684,"Cyclops of One-Eyed Pass",vanilla,40,shandalar
13685,"Dawn to Dusk",,100,
13686,"Deepwater Hypnotist",,50,
13687,"Drown in Sorrow",,100,shandalar
13688,"Eater of Hope",,352,shandalar
13689,"Eidolon of Countless Battles",,200,
13691,"Elite Skirmisher",,45,shandalar
13692,"Ephara, God of the Polis",,864,
13694,"Ephara's Enlightenment",,100,shandalar
13695,"Ephara's Radiance",,100,
13696,"Epiphany Storm",,100,
13697,"Evanescent Intellect",,100,
13698,"Everflame Eidolon",,100,
13700,"Excoriate",,100,shandalar
13701,"Eye Gouge",,80,shandalar
13702,"Fall of the Hammer",,120,
13703,"Fanatic of Xenagos",,100,
13704,"Fate Unraveler",,252,shandalar
13705,"Fated Conflagration",,800,shandalar
13706,"Fated Infatuation",,640,shandalar
13707,"Fated Intervention",,960,shandalar
13708,"Fated Retribution",,1280,shandalar
13709,"Fated Return",,1280,shandalar
13710,"Fearsome Temper",,200,
13711,"Felhide Brawler",,62,shandalar
13712,"Felhide Spiritbinder",,252,
13713,"Flame-Wreathed Phoenix",,432,
13714,"Flitterstep Eidolon",,100,
13716,"Floodtide Serpent",,61,
13717,"Forgestoker Dragon",,240,
13718,"Forlorn Pseudamma",,100,
13719,"Forsaken Drifters",,52,shandalar
13720,"Ghostblade Eidolon",,100,
13722,"Gild",,400,shandalar
13723,"Glimpse the Sun God",,100,shandalar
13724,"God-Favored General",,100,
13725,"Gorgon's Head",,100,shandalar
13726,"Graverobber Spider",,100,shandalar
13727,"Great Hart",vanilla,35,shandalar
13728,"Griffin Dreamfinder",,35,shandalar
13729,"Grisly Transformation",,100,shandalar
13730,"Herald of Torment",,268,
13732,"Hero of Iroas",,248,
13733,"Hero of Leina Tower",,240,shandalar
13734,"Heroes' Podium",,200,
13735,"Hold at Bay",,120,
13736,"Hunter's Prowess",,480,
13737,"Impetuous Sunchaser",,40,shandalar
13738,"Karametra, God of Harvests",,896,
13740,"Karametra's Favor",,150,
13741,"Kiora, the Crashing Wave",,2000,
13743,"Kiora's Follower",,100,shandalar
13744,"Kragma Butcher",,56,
13745,"Kraken of the Straits",,100,shandalar
13746,"Lightning Volley",,100,
13747,"Loyal Pegasus",,75,
13748,"Marshmist Titan",,52,
13749,"Meletis Astronomer",,100,
13750,"Mindreaver",,200,
13751,"Mischief and Mayhem",,100,shandalar
13752,"Mogis, God of Slaughter",,960,
13754,"Mortal's Ardor",,80,shandalar
13755,"Mortal's Resolve",,120,shandalar
13756,"Nessian Demolok",,100,
13757,"Nessian Wilds Ravager",,344,
13758,"Noble Quarry",,100,
13760,"Nullify",,120,shandalar
13761,"Nyxborn Eidolon",,50,
13763,"Nyxborn Rollicker",,60,
13765,"Nyxborn Shieldmate",,75,
13767,"Nyxborn Triton",,56,
13769,"Nyxborn Wolf",,45,
13771,"Odunos River Trawler",,100,shandalar
13772,"Oracle of Bones",,200,
13773,"Oracle's Insight",,100,
13774,"Oreskos Sun Guide",,62,
13775,"Ornitharch",,100,
13776,"Pain Seer",,248,
13777,"Peregrination",,100,shandalar
13779,"Pharagax Giant",,45,
13780,"Phenax, God of Deception",,696,
13782,"Pheres-Band Raiders",,100,
13783,"Pheres-Band Tromper",,54,
13784,"Pillar of War",,100,shandalar
13785,"Pinnacle of Rage",,100,shandalar
13786,"Plea for Guidance",,560,shandalar
13787,"Ragemonger",,100,
13788,"Raised by Wolves",,100,shandalar
13789,"Reap What Is Sown",,100,shandalar
13790,"Reckless Reveler",,50,shandalar
13791,"Retraction Helix",,80,
13792,"Rise to the Challenge",,120,shandalar
13793,"Sanguimancy",,100,shandalar
13794,"Satyr Firedancer",,200,
13795,"Satyr Nyx-Smith",,100,
13796,"Satyr Wayfinder",,40,
13797,"Scourge of Skola Vale",,900,shandalar
13798,"Scouring Sands",,60,shandalar
13799,"Searing Blood",,100,
13800,"Servant of Tymaret",,67,
13801,"Setessan Oathsworn",,30,shandalar
13802,"Setessan Starbreaker",,30,shandalar
13803,"Shrike Harpy",,100,
13804,"Silent Sentinel",,236,shandalar
13805,"Siren of the Fanged Coast",,100,
13806,"Siren of the Silent Song",,100,
13807,"Siren Song Lyre",,100,
13808,"Skyreaping",,100,shandalar
13809,"Snake of the Golden Grove",,61,
13810,"Sphinx's Disciple",,31,
13811,"Spirit of the Labyrinth",,240,shandalar
13812,"Spiteful Returned",,100,
13814,"Stormcaller of Keranos",,100,shandalar
13815,"Stratus Walk",,75,
13816,"Sudden Storm",,200,shandalar
13817,"Sunbond",,100,shandalar
13818,"Swordwise Centaur",vanilla,50,shandalar
13819,"Temple of Enlightenment",,200,shandalar
13820,"Temple of Malice",,200,shandalar
13821,"Temple of Plenty",,200,shandalar
13822,"Thassa's Rebuff",,100,shandalar
13823,"Thunder Brute",,100,
13824,"Thunderous Might",,100,shandalar
13825,"Tromokratis",,452,
13826,"Unravel the Æther",,100,shandalar
13827,"Vanguard of Brimaz",,100,shandalar
13828,"Vortex Elemental",,100,
13829,"Warchanter of Mogis",,45,
13830,"Weight of the Underworld",,125,shandalar
13831,"Whelming Wave",,400,shandalar
13832,"Whims of the Fates",,560,
13833,"Xenagos, God of Revels",,720,
13835,"Aegis of the Gods",,200,
13836,"Aerial Formation",,80,
13837,"Agent of Erebos",,100,shandalar
13838,"Ajani, Mentor of Heroes",,2400,
13839,"Ajani's Presence",,80,
13840,"Akroan Line Breaker",,100,shandalar
13841,"Akroan Mastiff",,37,shandalar
13842,"Armament of Nyx",,100,
13843,"Armory of Iroas",,100,shandalar
13844,"Aspect of Gorgon",,100,shandalar
13845,"Athreos, God of Passage",,840,
13847,"Banishing Light",,100,
13848,"Bassara Tower Archer",vanilla,100,shandalar
13849,"Battlefield Thaumaturge",,200,
13850,"Bearer of the Heavens",,560,shandalar
13851,"Blinding Flare",,100,
13852,"Bloodcrazed Hoplite",,50,
13853,"Brain Maggot",,100,
13854,"Cast into Darkness",,75,shandalar
13855,"Chariot of Victory",,100,shandalar
13856,"Cloaked Siren",vanilla,30,shandalar
13857,"Colossal Heroics",,100,
13858,"Consign to Dust",,100,
13859,"Countermand",,200,shandalar
13860,"Cruel Feeding",,80,
13861,"Crystalline Nautilus",,100,
13863,"Cyclops of Eternal Fury",,100,shandalar
13864,"Dakra Mystic",,100,
13865,"Daring Thief",,224,
13866,"Dawnbringer Charioteers",,208,shandalar
13867,"Deicide",,480,
13868,"Desecration Plague",,100,shandalar
13869,"Deserter's Quarters",,100,
13870,"Desperate Stand",,100,
13871,"Dictate of Erebos",,600,
13872,"Dictate of Heliod",,600,shandalar
13873,"Dictate of Karametra",,600,shandalar
13874,"Dictate of Kruphix",,400,shandalar
13875,"Dictate of the Twin Gods",,600,
13876,"Disciple of Deceit",,100,
13877,"Doomwake Giant",,312,shandalar
13878,"Dreadbringer Lampads",,43,shandalar
13879,"Eagle of the Watch",vanilla,25,shandalar
13880,"Eidolon of Blossoms",,200,shandalar
13881,"Eidolon of Rhetoric",,100,
13882,"Eidolon of the Great Revel",,248,shandalar
13883,"Extinguish All Hope",,560,shandalar
13884,"Feast of Dreams",,120,shandalar
13885,"Felhide Petrifier",,100,shandalar
13886,"Flamespeaker's Will",,50,shandalar
13887,"Fleetfeather Cockatrice",,100,shandalar
13888,"Flurry of Horns",,120,shandalar
13889,"Font of Fertility",,100,shandalar
13890,"Font of Fortunes",,150,shandalar
13891,"Font of Ire",,150,shandalar
13892,"Font of Return",,150,shandalar
13893,"Font of Vigor",,150,shandalar
13894,"Forgeborn Oreads",,100,shandalar
13895,"Gluttonous Cyclops",,540,shandalar
13896,"Gnarled Scarhide",,100,
13898,"Godhunter Octopus",,68,shandalar
13899,"Godsend",,400,
13900,"Golden Hind",,50,shandalar
13901,"Goldenhide Ox",,100,
13902,"Gold-Forged Sentinel",vanilla,100,shandalar
13903,"Grim Guardian",,52,shandalar
13904,"Hall of Triumph",,200,shandalar
13905,"Harness by Force",,320,
13906,"Harvestguard Alseids",,56,shandalar
13907,"Heroes' Bane",,400,shandalar
13908,"Hour of Need",,100,
13909,"Hubris",,120,
13910,"Humbler of Mortals",,68,shandalar
13911,"Hydra Broodmaster",,3856,
13912,"Hypnotic Siren",,240,
13914,"Interpret the Signs",,100,shandalar
13915,"Iroas, God of Victory",,840,
13917,"Keranos, God of Storms",,720,
13919,"King Macar, the Gold-Cursed",,200,
13920,"Kiora's Dismissal",,100,
13921,"Knowledge and Power",,100,
13922,"Kruphix, God of Horizons",,696,
13924,"Kruphix's Insight",,80,
13925,"Lagonna-Band Trailblazer",,78,shandalar
13926,"Launch the Fleet",,200,
13927,"Leonin Iconoclast",,100,shandalar
13928,"Lightning Diadem",,175,shandalar
13929,"Mana Confluence",,200,shandalar
13930,"Market Festival",,125,
13931,"Master of the Feast",,480,shandalar
13932,"Mogis's Warhound",,100,
13934,"Mortal Obstinacy",,50,shandalar
13935,"Nature's Panoply",,80,
13936,"Nessian Game Warden",,100,
13937,"Nightmarish End",,100,shandalar
13938,"Nyx Infusion",,100,shandalar
13939,"Nyx Weaver",,100,shandalar
13940,"Nyx-Fleece Ram",,100,shandalar
13941,"Oakheart Dryads",,56,shandalar
13942,"Oppressive Rays",,50,
13943,"Oreskos Swiftclaw",vanilla,40,shandalar
13944,"Pensive Minotaur",vanilla,37,shandalar
13945,"Phalanx Formation",,100,
13946,"Pharika, God of Affliction",,960,
13948,"Pharika's Chosen",vanilla,40,shandalar
13949,"Pheres-Band Thunderhoof",,52,shandalar
13950,"Pheres-Band Warchief",,324,shandalar
13951,"Pin to the Earth",,75,shandalar
13952,"Polymorphous Rush",,640,
13953,"Prophetic Flamespeaker",,536,
13954,"Pull from the Deep",,100,
13955,"Quarry Colossus",,100,shandalar
13956,"Ravenous Leucrocota",,471,shandalar
13957,"Renowned Weaver",,60,shandalar
13958,"Returned Reveler",,60,shandalar
13959,"Revel of the Fallen God",,640,shandalar
13960,"Reviving Melody",,100,
13961,"Riptide Chimera",,100,shandalar
13962,"Rise of Eagles",,140,shandalar
13963,"Ritual of the Returned",,100,shandalar
13964,"Rollick of Abandon",,100,shandalar
13965,"Rotted Hulk",vanilla,40,shandalar
13966,"Rouse the Mob",,80,
13967,"Sage of Hours",,320,shandalar
13968,"Satyr Grovedancer",,40,shandalar
13969,"Satyr Hoplite",,60,shandalar
13970,"Scourge of Fleets",,300,shandalar
13971,"Setessan Tactics",,480,
13972,"Sightless Brawler",,100,
13974,"Sigiled Skink",,50,shandalar
13975,"Sigiled Starfish",,45,shandalar
13976,"Silence the Believers",,800,
13977,"Skybind",,600,
13978,"Skyspear Cavalry",vanilla,100,shandalar
13979,"Solidarity of Heroes",,100,
13980,"Spawn of Thraxes",,240,shandalar
13981,"Spirespine",,100,
13983,"Spite of Mogis",,100,shandalar
13984,"Spiteful Blow",,100,
13985,"Squelching Leeches",,100,shandalar
13986,"Starfall",,240,shandalar
13987,"Stonewise Fortifier",,62,
13988,"Stormchaser Chimera",,100,shandalar
13989,"Strength from the Fallen",,100,shandalar
13990,"Supply-Line Cranes",,43,shandalar
13991,"Swarmborn Giant",,100,
13992,"Temple of Epiphany",,200,shandalar
13993,"Temple of Malady",,200,shandalar
13994,"Tethmos High Priest",,100,shandalar
13995,"Thassa's Devourer",,56,shandalar
13996,"Thassa's Ire",,100,shandalar
13997,"Thoughtrender Lamia",,100,shandalar
13998,"Tormented Thoughts",,100,
13999,"Triton Cavalry",,100,shandalar
14000,"Triton Shorestalker",vanilla,40,shandalar
14001,"Twinflame",,240,
14002,"Underworld Coinsmith",,100,shandalar
14003,"War-Wing Siren",,45,shandalar
14004,"Whitewater Naiads",,100,shandalar
14005,"Wildfire Cerberus",,100,shandalar
14007,"Dack Fayden",,1600,
14009,"Magister of Worth",,208,
14010,"Genesis Hydra",,200,
14011,"Necromancer's Assistant",,45,shandalar
14012,"Waste Not",,300,shandalar
14013,"Academy Elite",,200,shandalar
14016,"Bite of the Black Rose",,100,
14017,"Brago, King Eternal",,208,
14018,"Brago's Representative",,52,
14025,"Council Guardian",,100,
14026,"Council's Judgment",,320,
14027,"Custodi Soulbinders",,200,shandalar
14028,"Custodi Squire",,45,
14029,"Dack's Duplicate",,200,
14031,"Deathreap Ritual",,100,shandalar
14032,"Drakestown Forgotten",,200,shandalar
14033,"Enraged Revolutionary",,337,shandalar
14034,"Extract from Darkness",,100,shandalar
14035,"Flamewright",,100,
14036,"Grenzo, Dungeon Warden",,200,
14037,"Grenzo's Cutthroat",,540,shandalar
14038,"Grenzo's Rebuttal",,560,shandalar
14039,"Grudge Keeper",,50,
14040,"Ignition Team",,200,
14043,"Marchesa, the Black Rose",,432,
14044,"Marchesa's Emissary",,336,shandalar
14045,"Marchesa's Infiltrator",,100,shandalar
14046,"Marchesa's Smuggler",,100,shandalar
14047,"Muzzio, Visionary Architect",,360,
14049,"Plea for Power",,400,
14050,"Predator's Howl",,100,shandalar
14051,"Realm Seekers",,200,shandalar
14052,"Reign of the Pit",,560,shandalar
14053,"Rousing of Souls",,80,shandalar
14054,"Scourge of the Throne",,544,
14055,"Selvala, Explorer Returned",,260,
14056,"Selvala's Charge",,100,shandalar
14057,"Selvala's Enforcer",,37,shandalar
14058,"Split Decision",,100,
14059,"Treasonous Ogre",,100,
14060,"Tyrant's Choice",,60,
14063,"Act on Impulse",,100,
14064,"Aeronaut Tinkerer",,56,shandalar
14065,"Ætherspouts",,960,
14066,"Aggressive Mining",,1000,
14067,"Ajani Steadfast",,2000,
14069,"Altac Bloodseeker",,100,
14070,"Amphin Pathmage",,45,shandalar
14071,"Avacyn, Guardian Angel",,280,
14072,"Avarice Amulet",,200,
14073,"Belligerent Sliver",,100,
14074,"Blastfire Bolt",,280,shandalar
14075,"Blood Host",,100,shandalar
14076,"Boonweaver Giant",,100,
14077,"Borderland Marauder",,150,shandalar
14078,"Brawler's Plate",,100,shandalar
14079,"Brood Keeper",,100,
14080,"Burning Anger",,1200,
14081,"Carnivorous Moss-Beast",,540,shandalar
14082,"Carrion Crow",,46,shandalar
14083,"Chasm Skulker",,200,shandalar
14084,"Chief Engineer",,240,
14085,"Chronostutter",,280,shandalar
14086,"Constricting Sliver",,100,
14087,"Coral Barrier",,45,shandalar
14088,"Covenant of Blood",,160,
14089,"Crowd's Favor",,80,
14090,"Cruel Sadist",,240,
14091,"Dauntless River Marshal",,100,shandalar
14092,"Diffusion Sliver",,100,
14093,"Endless Obedience",,100,
14094,"Ensoul Artifact",,100,shandalar
14095,"Ephemeral Shields",,120,
14096,"Eternal Thirst",,75,
14097,"Feast on the Fallen",,100,shandalar
14098,"Feral Incarnation",,100,
14099,"Festergloom",,80,shandalar
14100,"First Response",,100,shandalar
14101,"Flesh to Dust",,240,shandalar
14102,"Frost Lynx",,46,shandalar
14103,"Garruk, Apex Predator",,3200,
14105,"Geist of the Moors",vanilla,100,shandalar
14106,"Generator Servant",,50,
14107,"Glacial Crasher",,102,shandalar
14108,"Goblin Kaboomist",,200,
14109,"Goblin Rabblemaster",,200,
14110,"Hammerhand",,50,shandalar
14111,"Heliod's Pilgrim",,37,shandalar
14112,"Hornet Nest",,200,shandalar
14113,"Hot Soup",,100,
14114,"Hunter's Ambush",,160,shandalar
14115,"Hushwing Gryff",,208,shandalar
14116,"In Garruk's Wake",,800,
14117,"Indulgent Tormentor",,240,
14118,"Inferno Fist",,150,shandalar
14119,"Invasive Species",,67,shandalar
14120,"Jace, the Living Guildpact",,2000,
14121,"Jalira, Master Polymorphist",,200,
14122,"Jorubai Murk Lurker",,100,shandalar
14123,"Kalonian Twingrove",,200,shandalar
14124,"Kapsho Kitefins",,100,
14125,"Kird Chieftain",,100,shandalar
14126,"Krenko's Enforcer",vanilla,31,shandalar
14128,"Leeching Sliver",,100,
14129,"Life's Legacy",,240,
14130,"Living Totem",,45,
14131,"Marked by Honor",,125,shandalar
14132,"Master of Predicaments",,244,
14133,"Meditation Puzzle",,240,
14134,"Mercurial Pretender",,200,
14135,"Meteorite",,100,shandalar
14136,"Might Makes Right",,100,
14137,"Military Intelligence",,100,
14138,"Miner's Bane",,173,shandalar
14139,"Necromancer's Stockpile",,600,shandalar
14140,"Netcaster Spider",,56,
14141,"Nightfire Giant",,100,shandalar
14142,"Nimbus of the Isles",vanilla,30,shandalar
14143,"Nissa, Worldwaker",,2400,
14144,"Nissa's Expedition",,100,
14145,"Ob Nixilis, Unshackled",,312,
14146,"Obelisk of Urd",,200,
14147,"Paragon of Eternal Wilds",,100,shandalar
14148,"Paragon of Fierce Defiance",,100,shandalar
14149,"Paragon of Gathering Mists",,100,shandalar
14150,"Paragon of New Dawns",,100,shandalar
14151,"Paragon of Open Graves",,100,shandalar
14152,"Perilous Vault",,328,shandalar
14153,"Phytotitan",,212,shandalar
14154,"Pillar of Light",,160,shandalar
14155,"Polymorphist's Jest",,640,
14156,"Profane Memento",,100,
14157,"Quickling",,100,shandalar
14158,"Radiant Fountain",,40,shandalar
14159,"Reclamation Sage",,100,shandalar
14160,"Research Assistant",,60,shandalar
14161,"Resolute Archangel",,200,shandalar
14162,"Return to the Ranks",,240,
14163,"Rogue's Gloves",,100,shandalar
14164,"Rotfeaster Maggot",,60,shandalar
14165,"Sacred Armory",,100,shandalar
14166,"Sanctified Charge",,240,shandalar
14167,"Scrapyard Mongrel",,54,shandalar
14168,"Scuttling Doom Engine",,344,shandalar
14169,"Seraph of the Masses",,100,
14170,"Shadowcloak Vampire",,52,shandalar
14171,"Shaman of Spring",,52,shandalar
14172,"Shield of the Avatar",,332,
14173,"Siege Dragon",,240,shandalar
14174,"Sliver Hive",,200,
14175,"Sliver Hivelord",,640,shandalar
14176,"Soul of Innistrad",,688,
14177,"Soul of New Phyrexia",,1040,
14178,"Soul of Ravnica",,688,
14179,"Soul of Shandalar",,1040,
14180,"Soul of Theros",,688,
14181,"Soul of Zendikar",,688,
14182,"Spectra Ward",,600,
14183,"Spirit Bonds",,600,shandalar
14184,"Stain the Mind",,480,
14185,"Statute of Denial",,200,shandalar
14186,"Stoke the Flames",,100,
14187,"Sunblade Elf",,100,shandalar
14188,"Sungrace Pegasus",vanilla,50,shandalar
14189,"The Chain Veil",,328,
14190,"Triplicate Spirits",,140,
14191,"Tyrant's Machine",,62,shandalar
14192,"Ulcerate",,100,shandalar
14193,"Undergrowth Scavenger",,13,shandalar
14194,"Unmake the Graves",,240,
14195,"Venom Sliver",,100,shandalar
14196,"Vineweft",,50,
14197,"Void Snare",,40,shandalar
14198,"Wall of Limbs",,100,shandalar
14199,"Warden of the Beyond",,100,shandalar
14200,"Will-Forged Golem",,52,
14201,"Witch's Familiar",vanilla,37,shandalar
14202,"Xathrid Slyblade",,100,
14203,"Yisan, the Wanderer Bard",,224,
14204,"Abomination of Gudul",,45,
14205,"Abzan Ascendancy",,400,
14206,"Abzan Banner",,50,
14207,"Abzan Battle Priest",,100,shandalar
14208,"Abzan Charm",,100,
14209,"Abzan Falconer",,100,shandalar
14210,"Abzan Guide",,52,
14211,"Ainok Bond-Kin",,50,shandalar
14212,"Ainok Tracker",,57,
14213,"Alabaster Kirin",vanilla,30,shandalar
14214,"Alpine Grizzly",vanilla,43,shandalar
14215,"Altar of the Brood",,332,shandalar
14216,"Anafenza, the Foremost",,728,shandalar
14217,"Ankle Shanker",,200,shandalar
14218,"Archers' Parapet",,60,shandalar
