Sort order;Name (will be cut down);Full Card Name in CSV (must be exactly the same);Type: Effect;Type: Artifact;Type: Interrupt;Type: Instant;Type: Sorcery;Type: Enchantment;Type: Creature;Type: Land;Family;Color Unused;Color ArtMana;Color White;Color Red;Color Green;Color Blue;Color Black;Color Colorless;Required Colorless Mana (total);Required COLOR Mana (total);cc[2];Power;Toughness;Extra Flags (Unused);Extra Flags (Unused);Extra Flags (Unused);Extra Flags (Unused);Extra Flags (Unused);Extra Flags (Unused);Modifies Produced Mana;Modifies Casting Cost;Unused;Code Address;Ability: Unknown;Ability: Double Strike;Ability: Infect;Ability: Temp Color Changed (not used in this struct);Ability: Temp Ability Added (not used in this struct);Ability: Temp Power Changed (not used in this struct);Ability: Temp Toughness Changed (not used in this struct);Ability: Temp Transformed (not used in this struct);Ability: Defender;Ability: Prot from Lands;Ability: Banding when Attacking;Ability: Prot from Sorceries;Ability: Changeling;Ability: Prot from Instants;Ability: Shroud;Ability: Prot from Artifacts;Ability: Prot from White;Ability: Prot from Red;Ability: Prot from Green;Ability: Prot from Blue;Ability: Prot from Black;Ability: Reach;Ability: Regeneration;Ability: First Strike;Ability: Trample;Ability: Banding;Ability: Flying;Ability: Plainswalk;Ability: Mountainswalk;Ability: Forestwalk;Ability: Islandwalk;Ability: Swampwalk;Flags: Ability Cost;Flags: Play Cost;Flags: Unknown (unused);Flags: Special Code When Controlled;Flags: Fellwar Stone;Flags: Declare Attack;Flags: Before Combat;Flags: Force Attack;Flags: Paid Block;Flags: Paid Attack;Flags: Lich;Flags: Select Block;Flags: Select Attack;Flags: Martyr;Flags: Act Use X;Flags: Paid Mana Source;Flags: Became Creature;Flags: Activated Counterspell;Flags: Interrupt;Flags: Mana Source;Flags: Unknown (Shandalar);Flags: Unknown (Shandalar);Flags: Unknown (Shandalar);Flags: Unknown (Shandalar);Flags: Unknown (Shandalar);Flags: Unknown (Some AI DrawCard stuff);Flags: Counters;Flags: Inflatable Toughness;Flags: Inflatable Power;Flags: Protect;Flags: Activate Interrupt;Flags: Activate;Rarity (copied);Activate after Combat;Activate after Blockers;Activate before Blockers;Activate before Combat;Play after Combat;Play after Blockers;Play before Blockers;Play before Combat;Expansion (copied);Creature Rating Mod
10000;Akki Blizzard-Herder;Akki Blizzard-Herder;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Akki Lavarunner;Akki Lavarunner;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10000;Akki Raider;Akki Raider;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Akki Rockspeaker;Akki Rockspeaker;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Akki Underling;Akki Underling;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
10000;Akki Underminer;Akki Underminer;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Akoum Boulderfoot;Akoum Boulderfoot;0;0;0;0;0;0;1;0;-1;0;0;0;1;0;0;0;0;4;2;0;4;5;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Akoum Firebird;Akoum Firebird;0;0;0;0;0;0;1;0;-1;0;0;0;1;0;0;0;0;2;2;2;3;3;0;0;0;0;0;0;0;0;0;0x200e06c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
10000;Akoum Hellkite;Akoum Hellkite;0;0;0;0;0;0;1;0;-1;0;0;0;1;0;0;0;0;4;2;0;4;4;0;0;0;0;0;0;0;0;0;0x200e071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
10000;Akoum Stonewaker;Akoum Stonewaker;0;0;0;0;0;0;1;0;-1;0;0;0;1;0;0;0;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0x200e076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Akroan Jailer;Akroan Jailer;0;0;0;0;0;0;1;0;-1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0x200dc16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0
10000;Akroan Sergeant;Akroan Sergeant;0;0;0;0;0;0;1;0;-1;0;0;0;1;0;0;0;0;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0x200dc48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Alabaster Leech;Alabaster Leech;0;0;0;0;0;0;1;0;-1;0;0;1;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Alaborn Cavalier;Alaborn Cavalier;0;0;0;0;0;0;1;0;-1;0;0;1;0;0;0;0;0;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0x200353b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Alaborn Trooper;Alaborn Trooper;0;0;0;0;0;0;1;0;-1;0;0;1;0;0;0;0;0;2;1;0;2;3;0;0;0;0;0;0;0;0;0;0x401000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Alaborn Veteran;Alaborn Veteran;0;0;0;0;0;0;1;0;-1;0;0;1;0;0;0;0;0;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0
10000;Alarum;Alarum;0;0;0;1;0;0;0;0;-1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
10000;Alchemist's Vial;Alchemist's Vial;0;1;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0x200de23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0
10000;Alexi's Cloak;Alexi's Cloak;0;0;0;1;0;1;0;0;-1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0x200cc12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
10000;Alhammarret's Archive;Alhammarret's Archive;0;1;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10000;Alhammarret, High Arbiter;Alhammarret, High Arbiter;0;0;0;0;0;0;1;0;14;0;0;0;0;0;1;0;0;5;2;0;5;5;0;0;0;0;0;0;0;0;0;0x200e224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Aliban's Tower;Aliban's Tower;0;0;0;1;0;0;0;0;-1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0x200a44e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10000;Aligned Hedron Network;Aligned Hedron Network;0;1;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0x200e17a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
10000;Alloy Golem;Alloy Golem;0;1;0;0;0;0;1;0;-1;0;0;0;0;0;0;0;0;6;0;0;4;4;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Ally Encampment;Ally Encampment;0;0;0;0;0;0;0;1;-1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0
10000;Alpha Kavu;Alpha Kavu;0;0;0;0;0;0;1;0;-1;0;0;0;0;1;0;0;0;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0
10000;Altar Golem;Altar Golem;0;1;0;0;0;0;1;0;-1;0;0;0;0;0;0;0;0;7;0;0;16384;16384;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0
10000;Altar of the Lost;Altar of the Lost;0;1;0;0;0;0;0;0;-1;0;0;1;1;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0
10000;Altar's Light;Altar's Light;0;0;0;1;0;0;0;0;-1;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
10000;Alter Reality;Alter Reality;0;0;0;1;0;0;0;0;-1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
10000;Ambuscade Shaman;Ambuscade Shaman;0;0;0;0;0;0;1;0;9;0;0;0;0;0;0;1;0;2;1;0;2;2;0;0;0;0;0;0;0;1;0;0x200da8b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10000;Ambush;Ambush;0;0;0;1;0;0;0;0;-1;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0x200d671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10000;Amphibious Kavu;Amphibious Kavu;0;0;0;0;0;0;1;0;-1;0;0;0;0;1;0;0;0;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Ampryn Tactician;Ampryn Tactician;0;0;0;0;0;0;1;0;-1;0;0;1;0;0;0;0;0;2;2;0;3;3;0;0;0;0;0;0;0;0;0;0x200dc1b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
10000;Amugaba;Amugaba;0;0;0;0;0;0;1;0;-1;0;0;0;0;0;1;0;0;5;2;0;6;6;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0
10000;An-Havva Constable;An-Havva Constable;0;0;0;0;0;0;1;0;-1;0;0;0;0;1;0;0;0;1;2;0;2;16385;0;0;0;0;0;0;0;0;0;0x200d676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;An-Havva Inn;An-Havva Inn;0;0;0;0;1;0;0;0;-1;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0x200d67b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;An-Havva Township;An-Havva Township;0;0;0;0;0;0;0;1;-1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0x200d680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10000;An-Zerrin Ruins;An-Zerrin Ruins;0;0;0;0;0;1;0;0;-1;0;0;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0x200a3db;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Anaba Ancestor;Anaba Ancestor;0;0;0;0;0;0;1;0;-1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0x200a3e0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
10000;Anaba Bodyguard;Anaba Bodyguard;0;0;0;0;0;0;1;0;-1;0;0;0;1;0;0;0;0;3;1;0;2;3;0;0;0;0;0;0;0;0;0;0x401000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Anaconda;Anaconda;0;0;0;0;0;0;1;0;-1;0;0;0;0;1;0;0;0;3;1;0;3;3;0;0;0;0;0;0;0;0;0;0x401000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Anafenza, Kin-Tree Spirit;Anafenza, Kin-Tree Spirit;0;0;0;0;0;0;1;0;14;0;0;1;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0x200d946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
10000;Ancestral Memories;Ancestral Memories;0;0;0;0;1;0;0;0;-1;0;0;0;0;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10000;Ancestral Statue;Ancestral Statue;0;1;0;0;0;0;1;0;-1;0;0;0;0;0;0;0;0;4;0;0;3;4;0;0;0;0;0;0;0;0;0;0x200dc02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Anchor to the Æther;Anchor to the Æther;0;0;0;0;1;0;0;0;-1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0x200dc7f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
10000;Ancient Carp;Ancient Carp;0;0;0;0;0;0;1;0;-1;0;0;0;0;0;1;0;0;4;1;0;2;5;0;0;0;0;0;0;0;0;0;0x401000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Ancient Kavu;Ancient Kavu;0;0;0;0;0;0;1;0;-1;0;0;0;1;0;0;0;0;3;1;0;3;3;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0
10000;Ancient Ziggurat;Ancient Ziggurat;0;0;0;0;0;0;0;1;-1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0
10000;Andradite Leech;Andradite Leech;0;0;0;0;0;0;1;0;-1;0;0;0;0;0;0;1;0;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
10000;Angel of Fury;Angel of Fury;0;0;0;0;0;0;1;0;-1;0;0;1;0;0;0;0;0;4;2;0;3;5;0;0;0;0;0;0;0;0;0;0x000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Angel of Light;Angel of Light;0;0;0;0;0;0;1;0;-1;0;0;1;0;0;0;0;0;4;1;0;3;3;0;0;0;0;0;0;0;0;0;0x200c122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10000;Angel of Renewal;Angel of Renewal;0;0;0;0;0;0;1;0;-1;0;0;1;0;0;0;0;0;5;1;0;4;4;0;0;0;0;0;0;0;0;0;0x200de96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
